Content,ID,Timestamp,Length,LengthPalabras,Autor
@mileycyrus I love that song from the HM 3 CD! ,2067605822,2009-06-07 12:38:28,47,10,danielleekerr
"@mileycyrus http://twitpic.com/6shtr - B-E-A-U-T-I-F-U-L  you look so young, and your makeup is flawless.",2067606106,2009-06-07 12:38:30,105,13,NileyNumba1
@mileycyrus im mixed up ,2067624965,2009-06-07 12:40:27,24,4,iluvmiley_mandy
@mileycyrus Know this ....the &quot;STORM&quot; is over ....you love rainbows right? I see a beautiful one on Just Jared Jr. ,2067627819,2009-06-07 12:40:45,125,20,AlexNevamind
@mileycyrus i wish you'd come to Brazil someday  i adore Hannah  and Miley too of course ;P â¥,2067644801,2009-06-07 12:42:32,95,18,jessedrib
"@mileycyrus mmm what feeling girl?? lov ya  and if u need help, i'm here! kisses from argentina &lt;333",2067647167,2009-06-07 12:42:47,103,18,PolaScheps
"@mileycyrus hi miley! come to spain in tour, please.  good luck!",2067662779,2009-06-07 12:44:28,64,11,yiiRen
@mileycyrus Already know you are gonna LOVE City Market. Wait until u eat at Vinny Van Go Go's ....awesome Pizza/Pasta ... ,2067663100,2009-06-07 12:44:30,123,21,AlexNevamind
http://twitpic.com/6umwn - that's me! - a photo to win a violet guitar signed by @mileycyrus. had to take a rock pic!  Not the best!,2067663556,2009-06-07 12:44:33,132,24,AnnaBlab
@jonasbrothers teenies are gonna choke on their own saliva and die when they see the send it on candids. @mileycyrus NILEY FTW ,2067665274,2009-06-07 12:44:44,127,22,saraperezjonas
@mileycyrus miley!!!!! plzzzzzzzzzzz tweet back n say hi!!  plz plz plz plz plz plz am goin to both of ur dates in dublin!!!! plz plz plz,2067704808,2009-06-07 12:48:51,137,26,xGangax
"@mileycyrus keep in mind that you are unique not for what you have, but for the great girl you are inside ",2067720768,2009-06-07 12:50:32,106,21,pablobermeo
"@mileycyrus @mileycyrus there's a world outisde America and England and I need you to visit it, come to Sweden!!  &lt;3",2067720884,2009-06-07 12:50:32,119,20,Izabella1992
@emilymatthews my number 1 is this is me... havnt listened to it since march though! mines full of the saturdays &amp; @mileycyrus !  ....,2067722028,2009-06-07 12:50:40,138,24,laura_x3
"@mileycyrus &quot;im so mixed up, can somebody help me&quot;  love that song!!",2067722068,2009-06-07 12:50:40,78,12,DaSmurfE_D
I cant wait to get my @mileycyrus tickets tomorrowwww. ,2067748791,2009-06-07 12:53:32,55,9,ktjbpa2006
@mileycyrus it would be very nice and important for me when your answer my question (backroundsinger) ,2067749547,2009-06-07 12:53:36,102,16,resaThe
@mileycyrus can't wait to hear the song that you and nick j wroteeee ! you guys are so cute ,2067778896,2009-06-07 12:56:44,92,19,AshleyLoove
"@mileycyrus miley, girl. i hope you have a safe flight. i can't wait till oct. your coming to texas! ",2067779191,2009-06-07 12:56:46,101,19,xxamandaa
#dontfollowsunday @mileycyrus @ddlovato and any other disney children ,2067819034,2009-06-07 13:00:51,70,8,MikeFlaws
@mileycyrus im so glad you had a nice time yesterday  *cough* YouandNick*cough*,2067859030,2009-06-07 13:05:00,79,12,BornToBeBubblyx
"@mileycyrus I love u so much, Miley!!! Come to Brazil, plz!!! We are waiting for u!!! ",2068057607,2009-06-07 13:25:31,86,16,Bruh_Evelyn
"@mileycyrus i hope you have a great time!! is it your first trip to Savannah?? it is B-E-A Utiful there!!!  (no bias, since i''m from GA) ",2068059813,2009-06-07 13:25:44,138,26,Jenniferoneal01
@mileycyrus I LIKE IT! ,2068078209,2009-06-07 13:27:39,23,4,kevinbrou
@mileycyrus I hope you'll feel better...and just relax it help trust me ,2068078222,2009-06-07 13:27:39,72,12,queen_perle
Guess what? My mom is being nice enough and decided to lend me her credit card to buy the @mileycyrus tickets!! Yayyy. I guess I'm going. ,2068079039,2009-06-07 13:27:46,138,26,Yuleineeee
NILEY FOR LIFEEEE!  love them.. sooo cute ;] @mileycyrus you will see.. @weSupportNiley is rght :],2068136452,2009-06-07 13:33:41,98,16,SlovesG
@mileycyrus Your duet with Nick Jonas is beautiful  [Before The Storm],2068237864,2009-06-07 13:44:15,70,11,CollinsCassie
@mileycyrus please come to Argentina in tour!!!!!!!!!!!!!!!!!  We looovee youuuuuuuu,2068513752,2009-06-07 14:12:39,84,10,excusemeofficer
"@mileycyrus  I am a big fan of the world, much like he won the prize for best music!   Congratulations ",2068536830,2009-06-07 14:15:06,103,19,aninhapereiraa
@mileycyrus text me when you get to the airport ,2068557088,2009-06-07 14:17:14,48,9,kevincastro
omg @metrostation are backing @mileycyrus in Dublin xD i HAVE to go ,2068799204,2009-06-07 14:43:13,68,12,_AislinnTighee
first official tweet from Jewel for me. I MISS YOU @mileycyrus !! Love you lotss! ,2068836171,2009-06-07 14:47:14,82,15,mcrluvr3425
"@mileycyrus http://twitpic.com/6shtr - I saw the pictures of you, Selena, Demi &amp; JB  you guys looked like your were having fun at that ...",2068870503,2009-06-07 14:51:03,142,24,hklang
Sat at bus stop listening to @mileycyrus eating a pear ,2068963678,2009-06-07 15:01:14,55,10,nataliemccallum
@mileycyrus &quot;The affection is responsible for nine-tenths of a solid and durable happiness exists in our lives   ,2069007788,2009-06-07 15:05:49,118,17,CatiaDestine
@mileycyrus Gettin your book Miley Cyrus : Miles To Go tommorrow woo ,2069101334,2009-06-07 15:15:50,69,12,xtg09x
@mileycyrus http://twitpic.com/6dvj4 - You were rather funny when you got your award :')! Nice dress  xx,2069118618,2009-06-07 15:17:43,104,16,XDlauren
@mileycyrus http://twitpic.com/6shtr - miley makes a rest DDDDDD lets do sleep than you have it become   you are so busy ::))),2069268426,2009-06-07 15:34:03,126,21,mangakai
@mileycyrus Would you like coming to Argentina? because we want a concert!  We love u miley â¥,2069268996,2009-06-07 15:34:05,95,17,love4jb
@mileycyrus http://twitpic.com/3o5f1 - This made me LOL ,2069306102,2009-06-07 15:38:10,56,7,XDlauren
http://twitpic.com/6v57g - @mileycyrus performing live right now. ,2069360818,2009-06-07 15:44:10,66,7,JakeWhetter
@mileycyrus when are you gonna come to nz miley? your daddy came here bout 15 years ago i think... my dad went to see him ,2069450847,2009-06-07 15:54:12,122,25,amidsummerlover
"sooo excited, going to see @mileycyrus on tour in december ",2069624174,2009-06-07 16:13:12,59,10,ashleighhdavis
@billyraycyrus Everyone stop typing Im trying to get @mileycyrus @billyraycyrus attention TAKE A PAUSE PLEASE ,2069638559,2009-06-07 16:14:52,110,15,mom_on_mission
mom_on_mission@billyraycyrus Everyone stop typing Im trying to get @mileycyrus @billyraycyrus attention TAKE A PAUSE PLEASE ,2069677234,2009-06-07 16:19:17,124,15,mom_on_mission
@mileycyrus &quot; BRAZIL SCREAMS IN ONE VOICE WE LOVE MILEY CYRUS!  &quot;,2069751843,2009-06-07 16:27:41,75,12,mari_salvo
@mileycyrus That's a beautiful quote  x,2069771274,2009-06-07 16:29:52,39,6,Fran92
@mileycyrus that is so true girl! haha tell my boyfriend that!  lol -Life Is Gd -,2069772335,2009-06-07 16:30:01,81,16,Lauren0709
"@mileycyrus soo true miley, having a little trouble i'm guessing? cheer up beautiful  im not a creeper haha dont worry.",2069789969,2009-06-07 16:31:53,119,20,pinksugarxo
NEW FAVORITE SONG: BEFORE THE STORM - @Jonasbrothers ft. @mileycyrus cant wait to hear it completee! ,2069790775,2009-06-07 16:31:58,101,16,arteehdzz
@MileyCyrus: ï¿¼ U GOT THAT RIGHT! ,2069809675,2009-06-07 16:34:03,35,6,MileyCyruslvr
"@mileycyrus im mixed up, somebody help me ",2069847101,2009-06-07 16:38:09,42,7,Berechitax
@mileycyrus http://twitpic.com/6shtr - please come to argentine ,2069863999,2009-06-07 16:40:04,64,7,florbeatle
@mileycyrus I thought it was say not express XD but eh ur verison! ,2069865257,2009-06-07 16:40:12,67,13,KelleyEATCHOO
@billyraycyrus @mileycyrus Please fans!! help Miley to win http://bit.ly/gnCLm Miley needs your votes!!! ,2069882814,2009-06-07 16:42:10,105,13,MagicMileyCyrus
@mileycyrus thats an interesting concept ... ,2069883472,2009-06-07 16:42:15,45,6,olivia247
@mileycyrus Ican't wait to see you in brazil! I will go to all the cities you will perform here! xoxo lave ya! ,2069884016,2009-06-07 16:42:19,111,22,PatriciaMello94
@mileycyrus i cant wait for ur 2009 tour. i love you and your such a good role model and inspiration! ,2069900042,2009-06-07 16:44:06,102,20,maddii33
"@mileycyrus hi miley  , would you follow me please  ? love emma xx",2069918989,2009-06-07 16:46:14,66,13,emmaCassells_x
"@mileycyrus life is like a mirror, it smiles at you if you look at it smiling ",2070172270,2009-06-07 17:13:14,78,16,catavasquez
"@mileycyrus if you find it out, explain me, please ",2070346642,2009-06-07 17:32:01,51,9,thejulia_
@mileycyrus it hurts because that person has impacted your life in some sort and you dont want to say good bye  thats why it hurts,2070347866,2009-06-07 17:32:08,130,25,savage_281
@mileycyrus to make saying hello feel so good the next time ,2070347960,2009-06-07 17:32:08,60,11,Bella_Steel
"@mileycyrus its just a part of life, i guess. hoping for the best with presales tomorrow. im gonna die if i actually get tickets ",2070367776,2009-06-07 17:34:15,129,24,jonasfan0713
"@mileycyrus because saying good bye means your never gonna see them again, thts y u say see you later ",2070368325,2009-06-07 17:34:18,102,19,Jonas_Fans
@mileycyrus because the person you said goodbye to hugged you too hard and crushed you ,2070389260,2009-06-07 17:36:29,87,15,RClapham
"@mileycyrus heey, miley come to brazil! ",2070404790,2009-06-07 17:38:08,40,6,renataaloy
@mileycyrus Try farewell instead of goodbye. It leaves the door open for a return. Smile ,2070405688,2009-06-07 17:38:13,89,15,REALTORJeero
@mileycyrus http://twitpic.com/6shtr - please con to VENEZUELAAAAAAAA... you look so gorgeous! VENEZUELA LOVES YOU ,2070406716,2009-06-07 17:38:20,115,14,AndreaMarquez
@mileycyrus it only hurts when you can't say hello again. ,2070426287,2009-06-07 17:40:23,58,10,LydiaStack
"@mileycyrus I totally agree with you! But it feels so good when you back, or see someone after a longe time  Come to Brazil, Miley!",2070429904,2009-06-07 17:40:46,131,25,deiaoikawa
"@mileycyrus I hope you're alright, Miley. Just know that you'll NEVER have to say goodbye to the fans  We're always here!",2070467182,2009-06-07 17:44:50,121,21,emilyyfordd
@mileycyrus - Show tonight rocks. ,2070523214,2009-06-07 17:50:48,34,5,KingCocoaWyatt
@mileycyrus my brother is exactly 2 days older than you! hahaha i love you and your show ,2070581856,2009-06-07 17:57:09,89,17,ValerieeG
@mileycyrus don't let him know that! He might start charging you! ,2070582552,2009-06-07 17:57:13,66,11,s0l_uk
@mileycyrus $10000000 says I'd rival your dad for good therapy. Helping people with their problems is my favorite thing to do ,2070620410,2009-06-07 18:01:06,126,21,prerunner
"@mileycyrus  do u have any facebook? if yes, can I add u as friend? ",2070661553,2009-06-07 18:05:16,68,14,ryanap
@mileycyrus Have fun in Savanah  Im guessing you are leaving to film the Last Song for the next 2 months huh? Anywho have fun ,2070726078,2009-06-07 18:11:38,126,24,RayRivers
I can't wait! Tomorrow is the Mileyworld pre-sale for @mileycyrus concert!!!!  ahhhhhh!!!,2070788468,2009-06-07 18:17:55,89,12,mandyvalentine
"@mileycyrus i have this awesome quote for you miley  our greatest glory is not in never falling, but in rising everytime we fall. xoxo em",2071364655,2009-06-07 19:16:34,137,25,Ems_009
@mileycyrus nick just wrote beautiful things about you  i'm so happy ! i totally agree with him ... you're AMAZING !,2071542642,2009-06-07 19:33:57,116,21,Laura_256
@mileycyrus I would love to know if you'll possibly perform in Canada one day! You're an awesome singer/performer!!! Please reply to me! ,2071730729,2009-06-07 19:50:25,137,22,teen15
@mileycyrus you're going to be soooooo HAPPY when I tell you this. Lesley has a twitter! ,2071771416,2009-06-07 19:54:13,89,16,vanessahanon
@tessalee AHHH. Im so exicted for @mileycyrus like GAHHHHHHH ,2072167485,2009-06-07 20:31:13,61,9,ravyybaby
@mileycyrus http://twitpic.com/6shtr - Which Myspace Is Yours ? Theres So Many? Arrrgh Cutee Picture ,2072245653,2009-06-07 20:39:42,101,14,Aleeshaaa_
"@mileycyrus best quote I've heard THE CLIMB makes me cry  I love it, my friend &amp; I made a video  to your song ",2072390609,2009-06-07 20:56:10,114,23,viaLizzlurrker
"@mileycyrus thats cool (: im excited for season 4, cause season 3 was awesome lol!  can i ask you for some advice, please?",2072444764,2009-06-07 21:02:17,122,23,maddienicolet
@mileycyrus may God protect on ur trip God Bless You ,2072481110,2009-06-07 21:06:31,53,10,apaigeparker
"@mileycyrus omgggg, duuuuudeeeeeee  i wanna know your sn so we can ichat  lmao. thadd be frickin insanneee!! heres mine  xkellyxcrazyx",2174376350,2009-06-14 22:25:28,134,20,nationalfreaks
@mileycyrus http://twitpic.com/47uaq - awwwww!!it is similar to my cubbie wendy cool ,2174392056,2009-06-14 22:27:27,85,11,AlbanysJonas
@mileycyrus heard your in savannah; hope you're enjoying georgia.  maybe i'll see ya when me and my bestie go down to tybee.,2174554019,2009-06-14 22:47:53,124,22,ktc925
"@mileycyrus P.S 3 years ago my heart broke cause we couldnt have a baby, thanks 2 IVF look@my pic, lovelyl twin girls, life turns around ",2174630214,2009-06-14 22:58:00,137,25,Raideress
"@mileycyrus http://twitpic.com/7fdyd - awww this is a great picture miley!  i see the sun was shining, unlike MIAMI over here &gt;_",2174663136,2009-06-14 23:02:07,131,21,britttx3
&quot;i learned from you&quot; -@mileycyrus &amp; her dadddyy is an amazing song ,2174677018,2009-06-14 23:03:57,81,12,DesireRenee
"@mileycyrus dont worry about the state of your heart, if you dwell on how much it hurts, it takes longer to heal, think of the good times ",2174751654,2009-06-14 23:13:59,138,27,bronnbabess
@mileycyrus are you sad because magic lose? cheer up!! next season will be theirs!!! ,2174807390,2009-06-14 23:21:45,85,14,haruglory
@mileycyrus and @ddlovato it would be so awesome to meet and pray with you/them... what a wonderful day that would be! ,2174906581,2009-06-14 23:35:56,119,21,beenuh
"Aint about whats waiting on the other side, it's the CLIMB! Get the new @mileycyrus ringtone 4 ur Aussie mobile http://tinyurl.com/ldhs6t ",2174908637,2009-06-14 23:36:14,138,21,Mobile_Active
"@mileycyrus http://twitpic.com/7e01t - love this picture, and ur sunnies ",2174957919,2009-06-14 23:43:40,73,9,meganlouise_xo
@mileycyrus great song ,2174973426,2009-06-14 23:46:02,23,3,lelandgrant
"@mileycyrus http://twitpic.com/6wjhb - miley you are so beautiful I love you, blessings. ",2174986850,2009-06-14 23:48:05,89,12,NaChInGoTe
@MileyCyrus &quot;The Climb&quot; made me love you!!!!!!! ,2175053689,2009-06-14 23:58:26,58,7,mmollinedo11
@mileycyrus http://twitpic.com/7fdyd - AWW! she is the cutest!  u both look beautiful!,2175093773,2009-06-15 00:04:12,86,12,Framiss
@mileycyrus http://twitpic.com/7e01t - U LOOK SOOOOOOOO GORGOUSE! i â¥ ur ipod! its cute! i want an ipod bor my b-day....july 20th ,2175107055,2009-06-15 00:06:08,132,21,Framiss
P.s my default it the miley cyrus look haha  i love her. So i tried and i cant @mileycyrus,2175119010,2009-06-15 00:08:00,90,19,bkkay
@mileycyrus http://twitpic.com/75jdc - miley! i â¥ ur hair! its-its-its INCREDIABLE! n i â¥ ur shades.! cute! p.s i â¥ ur nose ring too! ,2175122376,2009-06-15 00:08:32,140,23,Framiss
@mileycyrus http://twitpic.com/7fdyd - just cute a younger miley  arent little sister's awesome!,2175310068,2009-06-15 00:38:06,96,12,cyazzie3
@MileyCyrus i'm just like @PerezHilton listening to The Climb on repeat. i love that song sweety ,2175363599,2009-06-15 00:46:51,97,16,__JE__
and that the world misses @mileycyrus smile ,2175470985,2009-06-15 01:04:44,44,7,TheRealEmmaUtz
@mileycyrus thankyou for being human. Not just a hollywood robot. Ur a legend babe ,2175504950,2009-06-15 01:10:30,83,14,TheRealEmmaUtz
@mileycyrus http://twitpic.com/7fbzf - that's so beautiful  really  i want to see that in one day ,2175519855,2009-06-15 01:13:04,98,15,Helen1993
Ive Just Started Reading @mileycyrus's Book Makes Me Cry Everytime  She Is Truely A Star x So Down To Earth ,2175529544,2009-06-15 01:14:42,108,20,thatchickruby
@mileycyrus http://twitpic.com/7f5fy - This pic is great  Your smile is pretty ,2175530384,2009-06-15 01:14:51,79,11,Helen1993
"@mileycyrus http://twitpic.com/78urd - Miley, u look soooo much better like this...  its soooo laid back!",2175530660,2009-06-15 01:14:54,105,15,leoanawitch
"@mileycyrus ...100% agree, that and watching funny videos on youtube ...cheer up, life will get better when you least expect it ",2175552794,2009-06-15 01:18:49,128,21,Midnight_18
"@mileycyrus http://twitpic.com/7e01t - miley you are so sweet at this pic ,and omg i have the same ipod and glasses ",2175564159,2009-06-15 01:20:43,116,20,gratsi02
@mileycyrus http://twitpic.com/3pksr - Lol.. im with u.. i LOVE Starbucks! ,2175609216,2009-06-15 01:28:34,75,10,emirwin8
@mileycyrus http://twitpic.com/7e01t - so pretty... and i have That IPOD TO ,2175610040,2009-06-15 01:28:44,76,11,JoeJonasLoveYaa
@mileycyrus are u not in your mood?maybe it's bcause all-black-and-white pictures &amp; background.u just need some color and u'll be happy ,2175610388,2009-06-15 01:28:47,140,21,patiencecooke
@mileycyrus coming to guest perform @Jonasbrothers concert?!  no wayyyyy.,2175610842,2009-06-15 01:28:53,73,9,DesireRenee
"@mileycyrus thats show is so funny, over here (in the UK) we have &quot;you've been framed&quot; its hilarious ",2175713394,2009-06-15 01:46:44,111,18,bnzlynn
@mileycyrus http://twitpic.com/7fdyd - your sister isn't beautiful as you ,2175816138,2009-06-15 02:04:51,74,9,gonnatake
@mileycyrus http://twitpic.com/7e01t - i really love ur shades. ,2175897334,2009-06-15 02:19:01,64,8,zeeeilm
@mileycyrus http://twitpic.com/7fdyd - ur hairs likkkkke so longgg lol  sweet pic  x,2176114292,2009-06-15 02:57:31,84,12,kateparry
@mileycyrus http://twitpic.com/7fdyd - yeah its true!!! being kid is so good   ps!i love ur tan ,2176137978,2009-06-15 03:01:24,96,15,SandyLovesMiley
@mileycyrus pleaseee come to Malaysia!! PRETTY PLEASE!!  xoxoxo,2176161981,2009-06-15 03:05:27,63,8,veilin
@mileycyrus http://twitpic.com/7e01t - we have the same ipod! lol cool! ,2176221751,2009-06-15 03:15:55,72,10,nattezer22
Bye. Gotta eat my dinner. Doing some of my rquirements.  Before the Storm - @mileycyrus and @nickjonas. Hi to @keeeeesh. See ya tomrw. ,2176374080,2009-06-15 03:41:58,135,23,zeeeilm
@mileycyrus http://twitpic.com/7fdyd - woow man yu all must have a lot of sun  .. ohh heyy miley i can tell by your status thingys tha ...,2176397754,2009-06-15 03:45:51,138,26,sportyluvergurl
hey @mileycyrus! how can you forget to wear your live jacket on a jetski??? BE CAREFULL!!  xoxo. lol,2176469452,2009-06-15 03:57:47,100,18,veilin
@mileycyrus http://twitpic.com/7e01t - ahh..iÂ´ve got the same ipode ..which song so you listen?love ya ,2176511817,2009-06-15 04:04:13,104,14,HoneyParadise
@mileycyrus http://twitpic.com/7f5fy - love your smile!!!  i wonder who the person is? loL  ,2176566015,2009-06-15 04:12:32,92,13,smiley92
@mileycyrus http://twitpic.com/7e01t - I HAVE THE SAME IPOD.... ,2176590806,2009-06-15 04:16:17,64,8,Haraluvsjonas
"@mileycyrus  I will try to heal my hearth too with &quot;Americas funniest home videos&quot;  from you#1 fan in italy, I hope you have a nice day",2176695264,2009-06-15 04:31:56,145,26,alexct90
@mileycyrus http://twitpic.com/7fdyd - i agree . being a kid you dont have to worry about anything  except what game to play lol . she ...,2176737750,2009-06-15 04:38:06,138,25,aoife11
@mileycyrus i love that song  its beautiful,2176971511,2009-06-15 05:10:19,43,7,purplefreakkk
Good Morning Twitter.  I read Miles To Go. @mileycyrus Your book is Amazing. ,2176991198,2009-06-15 05:12:55,77,13,aliciarousseau
@mileycyrus http://twitpic.com/7e01t - and what is your favourite song? ,2177131251,2009-06-15 05:30:49,72,9,bixx_
@mileycyrus http://twitpic.com/7f5fy - YouÂ´re funny and pretty  IÂ´ll try it too xD,2177212378,2009-06-15 05:40:51,84,12,MySelf_Cristina
Song of day....... Maybe Bla.... No Hmmm. Song of day is........ tam tam tam rammm Before the storm.   &lt;3333 @mileycyrus @jonasbrothers,2177261931,2009-06-15 05:46:50,138,21,paulincia1994
@mileycyrus http://twitpic.com/7fdyd - nice picture .. very nice weather... We have hot too!  I love swim in the pool.. ItÂ´s fun ,2177348905,2009-06-15 05:56:53,130,21,SarraSweet
"@mileycyrus http://twitpic.com/7fdyd - miley i love you, please come in out village in germany...!!   ;)",2177390098,2009-06-15 06:01:20,104,15,Gulku
@mileycyrus http://twitpic.com/7fdyd - awww...!!! it's sooo cute ,2177486125,2009-06-15 06:11:25,65,7,lOvE_MiiLeY_x3
I still can't beleive that me and @mileycyrus have d same glasses ! ,2177502470,2009-06-15 06:13:11,68,13,xXxCoRixXx
@mileycyrus the eventually do. I hope your troubles go away soon ,2177504341,2009-06-15 06:13:23,65,11,taylorsaysDANG
"@mileycyrus http://twitpic.com/7f5fy - You are pure gawjuss!!!! I total wish ah was yhoo, lol!!!!  xxxxxxx",2177642246,2009-06-15 06:27:34,106,15,kayleigh2k9
@mileycyrus http://twitpic.com/7e01t - oo   I've got same iPod  Ä± love you miley ,2177719660,2009-06-15 06:35:21,82,12,lolmly
@mileycyrus http://twitpic.com/7fbzf - Michael Buble's song  Mmm...,2177739346,2009-06-15 06:37:21,67,7,akamaidreams
"@mileycyrus http://twitpic.com/7e01t - I love this picture, you look so chilled out!  oh and i want your sunnies!  xx",2178078760,2009-06-15 07:09:47,117,19,dreamitliveit
@mileycyrus http://twitpic.com/7fdyd - even you where like 10 years old ... ,2178257078,2009-06-15 07:25:56,76,11,Lieeeen
@mileycyrus Heyy.  goodmorning sunshine! How are you doing?,2178437493,2009-06-15 07:42:03,59,8,AverySnuggle
@mileycyrus in my own personal oppinion they do  and do cry hun x,2178501941,2009-06-15 07:47:44,65,13,woolywolford
@mileycyrus  in my own personal oppinion they do run dry  and don't cry hun. cheer up  x,2178518570,2009-06-15 07:49:12,88,17,woolywolford
@mileycyrus your voice is soooooooooo amazing and bottom of the ocean is the best song youÂ´ve ever written ,2178554876,2009-06-15 07:52:20,108,18,SophiaHopfer
"@mileycyrus today its my birthday, could you please send me a shout out  im from chile, I LOVE U MILES ",2178575071,2009-06-15 07:54:08,103,20,daanilucero
@mileycyrus http://twitpic.com/7fdyd - so what can i say... so cute ,2178815825,2009-06-15 08:14:41,68,10,whizzinat0r
@mileycyrus have fun ,2179035066,2009-06-15 08:33:10,21,3,GummybearLucie
@mileycyrus SO interesting miley! i love you! smile please ,2179057906,2009-06-15 08:35:04,59,9,inyour_eyes
"@mileycyrus when you have your first day off, come visit me in ft.pierce florida!  we can go to the beach! ",2179058046,2009-06-15 08:35:05,107,20,whoisjernie
@mileycyrus  Let it roll! ,2179058355,2009-06-15 08:35:07,26,4,JP09DisneyRocks
"@mileycyrus Good Luck, you will do awsome as always  ",2179058801,2009-06-15 08:35:09,53,9,AbbyandLucy
@mileycyrus I'm happy for you ,2179060512,2009-06-15 08:35:17,30,5,amanda721
@mileycyrus i hope to see u soon in brazil ,2179081951,2009-06-15 08:37:07,43,9,feeejb
"@mileycyrus good luck, hope you have an awsome time. ",2179083017,2009-06-15 08:37:12,53,9,SophieeRowland
@mileycyrus hi miley just wanted to ask what inspired you to become an actor?? please reply ,2179084841,2009-06-15 08:37:21,92,16,XxKarenSxX
Heyllo! just leaving some love.  @mileycyrus,2179152755,2009-06-15 08:43:04,44,6,penutcup
@mileycyrus I hope you have a great days Miley! you deserve that and much more  I love you for life â¥,2179278054,2009-06-15 08:53:17,103,21,withonesmile
@mileycyrus miley I created a chat for you!!!I hope you like it ,2179341059,2009-06-15 08:58:31,64,12,luigi1992
@mileycyrus awesomee  Hopee it goes well  X,2179342057,2009-06-15 08:58:36,43,7,LivWilliamss
@mileycyrus ps.i'm watching your dad singing 'i want my mullet back' right now on hannah montana haha its airing on disney channel brazil ,2179342154,2009-06-15 08:58:36,138,23,giovannalopes
@mileycyrus see u in december ,2179518259,2009-06-15 09:12:48,30,5,HowwDeee
Getting my make-up done while listening to @mileycyrus - Girls just wanna have fun ,2179518606,2009-06-15 09:12:50,83,14,christin_a
@mileycyrus you are and odd girl.  but we love you ,2179556102,2009-06-15 09:15:53,51,10,mileyfans4eva
@mileycyrus Awesome! I'm already stoked for this movie. ,2179557692,2009-06-15 09:16:00,56,8,jamanda_fay
@mileycyrus Miley I love their songs are very beautiful! ,2179602916,2009-06-15 09:19:48,57,9,RezinhaL
@mileycyrus http://twitpic.com/7f5fy - Miles u r so pretty  and u lovely with your nose ring. =] xx,2179826494,2009-06-15 09:38:15,99,17,molnarnory
@mileycyrus Have fun miley  let me know how you liked filming the Last song.,2179875845,2009-06-15 09:42:16,76,14,haydenlesliep
@mileycyrus http://twitpic.com/47uaq - the dog is more beatifull dan you ,2179951460,2009-06-15 09:48:29,73,10,CaleirasLoveR
"@mileycyrus aaww........ someone should send you a pizza........ unofrtunately, im not a celeb.... but you need a pizza... ",2180073178,2009-06-15 09:58:33,123,18,ZZ99
listening to the climb by the one &amp; only @mileycyrus  i love this song &lt;3,2180076292,2009-06-15 09:58:48,80,15,krystal_xo15
"@mileycyrus Hey Miley, how did the first day of shooting your new movie go? Hope u had a great time. ",2180179534,2009-06-15 10:07:03,101,20,luvmileyc
"@mileycyrus ya, you're soooooooo bad ",2180254291,2009-06-15 10:13:07,37,5,luurigotto
@mileycyrus can't wait until i'll be able to watch &quot;last song&quot;  it's probably going be one of the best movies ever! i think... xD,2180523649,2009-06-15 10:35:12,139,24,MileyAnneTisdal
@mileycyrus -- SAVANNAH IS VERYYYY BORING!!! but  i know the right places to go  ,2180550454,2009-06-15 10:37:22,81,14,brooke8603
"ohh, the new @mileycyrus background is sooo lovely ",2180575398,2009-06-15 10:39:25,51,8,sheslennon
@mileycyrus good luck miley on the first day of shooting. i know the movie is gonna turn out awesome because you're in it &lt;3  ;),2180576361,2009-06-15 10:39:29,131,25,salma_alharbi
"@mileycyrus i got tickets to your show in november! ahh can't wait, love your music ",2180623702,2009-06-15 10:43:20,84,15,stephdegiorgio
@mileycyrus I'm going to see Hannah Montana on DC w/ my lil sis it's for times like this that I like your show...thank you and producers ,2180725147,2009-06-15 10:51:35,137,26,MaryTreeHugger
@sophieede yeah.....  I got told i look like Kristen Stewart and that i sing like @mileycyrus i was like ... AWESOME!,2180822760,2009-06-15 10:59:38,117,21,KatieRose162
@mileycyrus hey girl are you going to the Galen Center on July 18? Cause the new band bittersweet is going to be there! ,2181078248,2009-06-15 11:20:14,120,23,BitterSweetGlam
going to @mileycyrus concert in manchester on 28th december!!! cant wait!! ,2181078724,2009-06-15 11:20:16,75,11,Roisin_Scott
"@mileycyrus Hey Miley, love your songs  Keep up the good work. You're a great role model for young girls ",2181151356,2009-06-15 11:26:15,105,19,Rachael90210
@mileycyrus wow!! well done! Good Luck  xxx,2181875021,2009-06-15 12:24:59,43,7,jadehansen
@mileycyrus You deserve it ,2181876474,2009-06-15 12:25:06,27,4,nandafreire27
@mileycyrus woww  ) seeing you in concertt at the o2 decemberr 14thh so excitedd x,2181897950,2009-06-15 12:26:52,82,15,saraheartsnick
@mileycyrus congratulations!!! i'll vote for you ,2181898025,2009-06-15 12:26:52,49,6,_sammm
@mileycyrus you deserve them all ,2181900353,2009-06-15 12:27:04,33,5,oxdiscothequexo
i just got twitter like 2 days ago and 21 people are already following me?lmao btw @mileycyrus im definitley voting for you  love you tehe,2181900837,2009-06-15 12:27:07,138,25,nadinezaher
@mileycyrus; well done  Hope you win ,2181922057,2009-06-15 12:28:53,37,6,ScienceYeaaah
@mileycyrus CONGRATS i hope you win them all ,2181922404,2009-06-15 12:28:55,45,8,riandkatxo
@mileycyrus omg thats amazing!!! congrats for the nominations! i hope you win them all! you deserve the wins.what are they for?reply plz ,2181922713,2009-06-15 12:28:56,137,22,abbyisdabomb
