Content,ID,Timestamp,Length,LengthPalabras,Autor
"@ddlovato awesome perfume name! &quot;I smell like death... lovely, isn't it?&quot; lol. you should seriously market that! I want. ",2016473579,2009-06-03 06:50:23,131,19,nikka_d
"I think @ddlovato and @tracecyrus like each other..&amp;as far as i know,their both SINGLE!! Wooootttttt.  Wait,Why am I Excited? Baaha(:",2016682848,2009-06-03 07:11:20,137,20,JNicoleF
@ddlovato Cool... &quot;Let me go buy Death&quot; ,2016938810,2009-06-03 07:36:09,50,7,samanthanghui
@ddlovato gosh soo true!! i have seen such a pic lol   and i never will get it out of my mind  ,2017683459,2009-06-03 08:47:16,95,21,sternchen_001
"@ddlovato haha your so funny, i'll be sure to buy that perfume  xx",2017840134,2009-06-03 09:01:59,66,13,Megurn_ox
"anyone wanna talk?  ohmygod, 11days till i see @jonasbrothers &amp; @ddlovato ",2030738204,2009-06-04 08:48:36,78,11,bethanyjonas
@ddlovato morning  yumm.. im hungry! come to scotland. wembley in 11 days  i cant wait to see you. xxo,2031127262,2009-06-04 09:22:15,102,19,xxxRobyn
@ddlovato; Your Awesome! I love to draw you! I hope you'll ever see it! (: http://twitpic.com/4lvns  I hope you'll ever come to Holland! ,2031128929,2009-06-04 09:22:25,137,23,Rianca
@ddlovato Good morning demi hope you have a nice day  &lt;3 love your music xoxo,2031129514,2009-06-04 09:22:27,80,15,Samy19
"@ddlovato, Your Awesome! I love to draw you! I hope you'll ever see it! (: http://twitpic.com/4lvns  I hope you'll ever come to Holland! ",2031129695,2009-06-04 09:22:28,137,23,Rianca
@ddlovato LOL being 5 is wonderful! i miss it hehee ,2031129778,2009-06-04 09:22:28,52,10,Lovin0wanted
@ddlovato morning demi  mmm pb&amp;j sounds really good right now.,2031130207,2009-06-04 09:22:30,66,10,XMelissaJonasX
@ddlovato haha those were the good old days ,2031130284,2009-06-04 09:22:31,44,8,xo_karina
@ddlovato: Don't we all wish to  be 5? ,2031130812,2009-06-04 09:22:33,39,8,oraclebop
@ddlovato yes!!! Just like kindergarten!!!!!  And goodmorning to u also ,2031130825,2009-06-04 09:22:34,72,10,babyblues7985
@ddlovato Hey.  I Love You songs.  How are you ? What do you think about come to POland ?,2031153808,2009-06-04 09:24:36,89,19,paulincia1994
@ddlovato Good morning sweetie ,2031154833,2009-06-04 09:24:41,31,4,Maryt33
@ddlovato raisins are the best thiiiing!  &lt;3,2031155144,2009-06-04 09:24:43,47,7,xxhale95
"@ddlovato Me, i love your little sister ^^  I see her everytime in Desperate Houssewives, and she's cute, really   She make me laugh ^^",2031155382,2009-06-04 09:24:44,135,24,Mhornebeck
@ddlovato woot woot  haha. guess what? in five days its my birthday... exciting right?  the big 1-8,2031179106,2009-06-04 09:26:48,99,17,MandaMarie9557
"@ddlovato Me, i love your little sister, she's so cute, seriously, i love to see her in Desperate Houssewives, i think she's fun   Kiss â¥",2031180194,2009-06-04 09:26:53,139,25,Mhornebeck
@ddlovato  good morning honn oh ill will sent some thing to your hyves page  GOD BLESS  love YOur BuD Alex,2031180466,2009-06-04 09:26:55,106,20,OfficialAlexV
@ddlovato goodmorningg demi!!  even tho its 7.26 pm here,2031182021,2009-06-04 09:27:03,56,9,xxxaag4e
@ddlovato Nothin betta than a pb&amp;j sandwich for breakfast!!! I seriously can't wait for your new album!!!  LY xxx,2031182629,2009-06-04 09:27:06,117,19,dancemonkey24
@ddlovato Morning Sunshine  have a nice day Demi ,2031188693,2009-06-04 09:27:38,49,8,LooBu
"@ddlovato if @ddlovato wishing me a happy bday.it would be the best present ive ever had, and it means a lot to me , i'll be super happy ",2031189997,2009-06-04 09:27:45,137,28,jessicaaly
"@ddlovato omgsh hey demiiiiiiiii, i love you soooooooooooooooooo much, u r sooooo cool and pretty, how are you? ",2031694159,2009-06-04 10:11:03,112,18,lorycucci
@ddlovato having 5 year old moments probably keeps your head on straight though ,2032507923,2009-06-04 11:21:30,80,13,MrsLivSixx
"@ddlovato UR on the cover of Hitkrant, thats a dutch magazine. I hope youw ill come to holland soon. ",2032717015,2009-06-04 11:39:54,101,19,takeoninge
@ddlovato hey there  i'm rebeca from brazil. how are you ?,2032750470,2009-06-04 11:42:49,58,11,rebecamacedo
@ddlovato @mileycyrus @tracecyrus @emilyosment @therealtiffany @comeagainjen you all rock. i love you  xoxo,2032750514,2009-06-04 11:42:49,107,13,supermileycee
@DDLovato Hi I Just Wanted To Say I'm A Big Fan Of Yours. I Think Your An Amazing Artist And Your So Pretty! God Bless You Love ,2032884368,2009-06-04 11:54:34,128,27,HEYYMandyy
finally! haha. done with editing!  i hope @ddlovato will notice that video i worked hard on. ,2039781109,2009-06-04 22:47:25,93,16,riaALBA
@ddlovato hey demi! im your biggest fan here in the philippines! ,2039924072,2009-06-04 23:09:28,65,11,JoannaPar
@ddlovato; Your Awesome! I love to draw you! I hope you will ever see it! (: http://twitpic.com/4lvns I hope you'll come soon to Holland! ,2039933183,2009-06-04 23:10:54,138,24,Rianca
"@ddlovato Oh, and when an escalator is out of order, the sign should say, Escalator temporarily stairs. Sorry for the convenience. ",2039933507,2009-06-04 23:10:57,131,21,MegLovesHouse
"@ddlovato, Your Awesome! I love to draw you! I hope you will ever see it! (: http://twitpic.com/4lvns I hope you'll come soon to Holland! ",2039934506,2009-06-04 23:11:07,138,24,Rianca
@ddlovato awww that suks...haha yea mite hav to do wit that i should go ovr and help u feel better ,2039935389,2009-06-04 23:11:15,99,20,Austin023
@ddlovato mmm candyyy  haha it's sooo time for a snack right about now!,2039935485,2009-06-04 23:11:16,71,13,bgriff91
@ddlovato heyyy!! please respond back i will love you ten times more ,2039936512,2009-06-04 23:11:25,69,12,randomKristy
"@ddlovato http://twitpic.com/4foca - Never mind the awesome RayBans, it's Boys Like Girls!  I lovelovelove you guys.",2043932159,2009-06-05 08:37:32,116,16,EllieStar
listen to here: here we go again with demi lovato  cool song  @ddlovato,2044114782,2009-06-05 08:53:29,71,13,synnsekren
@Jessie__Ann You were in my dream lastnight! I surprised you with @selenagomez and @ddlovato and @mileycyrus AND @Jonasbrothers!  HAHA,2044195197,2009-06-05 09:00:28,134,19,aliciarosner
@ddlovato u.u your new album cover is soo nice!!! can't wait to hear your new record! ,2044218220,2009-06-05 09:02:28,86,16,Sa_93
@ddlovato http://twitpic.com/6l67c - amazing! I want to do someday ,2044428276,2009-06-05 09:20:39,67,9,yanni90
@ddlovato http://twitpic.com/6np19 - BEAUTIFUL demi! wow amazingg! cant wait for it! ,2044430811,2009-06-05 09:20:52,85,11,MsKellanLautner
@ddlovato http://twitpic.com/6np19 - super stoked  you loo different.. but still beautiful! xx,2044603814,2009-06-05 09:35:13,94,12,alexd_xo
@ddlovato OMG Demi you're sooooo pretty on iiiit ! can't wait to have it (: U're the beeeest ever ,2044735402,2009-06-05 09:45:16,98,19,MaddieG_
@ddlovato's album comes out on july 21st!!!!!!!!!!!! ,2044766377,2009-06-05 09:47:43,53,7,omjdani2437
@ddlovato http://twitpic.com/6np19 - OMG!! DEMI I LOVE YOU! I CAN'T WAIT TO HEAR THE NEW SONGS! YOU'RE AMAZING! KISSES FROM ARGENTINA ,2044847394,2009-06-05 09:54:01,134,21,ValHeartJonas
@xoxoangelrose I second that love for @ddlovato ,2045106186,2009-06-05 10:14:45,48,7,tannergaskkk
"@ddlovato Demi, you are the most awesome person ever! Thanks for being alive. (lmao, wtf.) ha ha YOU ARE MY INSPIRATION ;) keeep it upppp ",2045321069,2009-06-05 10:33:25,138,25,nicolenelson
have y'all seen the cover of @ddlovato new cd? its AWESOME! love her. tehe. im a HUGE fan. maybe huge is an understatement... haha. ,2045338467,2009-06-05 10:34:57,132,24,xOlifeismusicxO
"@ddlovato  ITypedInNewDemiLovatoOnYoutubeAndTheSongBackAround CameUp. IWasScaredItWasGonnaBeAllBubblegumPop,ButItWasStillLikeYouThankGod. ",2045459551,2009-06-05 10:45:28,138,4,lalalaura1996
follow friday  @emilyosment @jordanmccoy @selenagomez @Rochii @ddlovato @thedebbyryan @mileycyrus @jennettemccurdy,2045707490,2009-06-05 11:07:07,114,10,WhoaAgus
@ddlovato omggggg you look GORGEOUS!!! love it ,2045917790,2009-06-05 11:25:44,47,7,JCookOnline
@ddlovato Hello demi  I am going to buy your new CD ,2046173517,2009-06-05 11:47:56,52,11,carmennv
@ddlovato http://twitpic.com/6np19 - we cant wait ,2046195845,2009-06-05 11:49:54,50,6,justsayingtv
@selenagomez and @ddlovato the full song of one in the same is amazingg. ,2046237712,2009-06-05 11:53:29,73,13,emmardeex
@ddlovato http://twitpic.com/6o94d drawing of you  http://twitpic.com/6o84k drawing that i'm working on now  tell me what you think!,2046309778,2009-06-05 11:59:49,132,17,jaspreetgill
"http://twitpic.com/6onnv - Cover of @ddlovato new album &quot;Here We Go Again&quot;, isn't she pretty?? ",2046359726,2009-06-05 12:04:01,105,14,MileyCyrusJunki
@ddlovato http://twitpic.com/6np19 - Demi(: You look gorgeoussss. I cant wait for the cd ,2046615894,2009-06-05 12:26:31,89,13,xdana01x
GO FOLLOW MY ROLE MODELS!! @jonasbrothers @ddlovato @taylorswift13 aka the people i think rule the most. ,2046980576,2009-06-05 12:58:38,105,16,OHMYDAYSitsHayz
@ddlovato http://twitpic.com/6np19 - Demi this is GORGEOUS! OH MY ACTUAL GODD  your so beautiful,2047023636,2009-06-05 13:02:18,96,14,SerenyPenny
@selenagomez i can't wait to hear your album &lt;3 ANNND i can't wait to see you and @ddlovato at the ppp red carpet in toronto ,2047050002,2009-06-05 13:04:35,128,25,xxjessmcd
@ddlovato http://twitpic.com/6l67c - wow!! i wanna do that! amazing!! ,2047705344,2009-06-05 14:03:12,70,9,gabriella_93
@ddlovato  your lovely  x,2047856291,2009-06-05 14:17:04,25,4,Rolacolaandalex
@ddlovato yeeee! woot for average girls! ,2047856558,2009-06-05 14:17:05,41,6,haayitsaliciaa
@ddlovato good for you! ,2047857127,2009-06-05 14:17:08,24,4,kayla_mariemhmm
@ddlovato you. are. beautiful. no matter what they sayyy  cuz words can't bringgg &quot;you&quot; down. oh noooo,2047857364,2009-06-05 14:17:10,112,17,lreynolds93
@ddlovato no... you're amazing! weight doesnt matter anyway! YOU'RE BEAUTIFUL ,2047857980,2009-06-05 14:17:13,78,10,Taytayswiftfan1
@ddlovato hey sunshine  how are u,2047858299,2009-06-05 14:17:15,33,6,StyelSpecialist
@ddlovato ahhh sounds fun! ,2047878020,2009-06-05 14:19:02,27,4,christine4days
"@ddlovato WHO SAID YOUR FAT? CUZ YOUR DEFINITELY THE OPPOSITE! And I mean that in a good way!  UR awesome, and never forget it Demi!",2047878105,2009-06-05 14:19:02,132,25,GinaMC096
@ddlovato Mitchie is gonna have a much different look then lol ,2047878659,2009-06-05 14:19:05,63,11,ideas_on_paper
"@ddlovato yay for Camp Rock 2!!! And I agree with you, you are a very pretty girl. Don't listen to stupid ppl who don't know anything ",2047878698,2009-06-05 14:19:05,134,26,hannahnicole11
@ddlovato That sounds like a lot of fun! Can't wait til Camp Rock 2 comes out ,2047878881,2009-06-05 14:19:06,78,16,NoahRenaeRoth
@ddlovato cool! cant wait either! ,2047880365,2009-06-05 14:19:14,34,5,alieblahblah
@ddlovato love the new album cover demi. ,2047881096,2009-06-05 14:19:18,41,7,supahhbad
@ddlovato your perfect demi!!!!!!!!!!! ,2047901135,2009-06-05 14:21:07,39,4,16_MileyCyrus
@ddlovato when does CR2 start filming? ,2047901631,2009-06-05 14:21:10,39,6,swallowedeasy
@ddlovato that's true ,2047901955,2009-06-05 14:21:11,22,3,emilyyh
"@ddlovato YAY, Very excited for Camp Rock two  When do you start Filming then? x",2047902094,2009-06-05 14:21:12,80,15,ElenaBrowne
@ddlovato EXACTLY! ,2047902192,2009-06-05 14:21:13,19,2,camismiiles
@ddlovato i love you i love you i love you! and what you do makes me smile! thankyou ,2047903142,2009-06-05 14:21:18,85,18,alisongrigor
@ddlovato your album cover = FRIKKIN NIIIICE. you look intense. i'm so excited to see you august 20th !!!sjdk ashgklja ,2047903207,2009-06-05 14:21:18,119,20,imthesweeperr
@ddlovato Are JB with you??  Leak a picture to us please ,2047922002,2009-06-05 14:23:03,57,11,Becky_x_x_
@ddlovato I love your new series Sonny with a Chance! you are a great actress ,2047922359,2009-06-05 14:23:05,78,15,bibigamino
@ddlovato I like that phrase.  &quot;Beautifully Made&quot;  ,2047923109,2009-06-05 14:23:10,61,7,k_love032705
@ddlovato you are beautifully made! ,2047923832,2009-06-05 14:23:14,36,5,elizzzabettth
@ddlovato another short demi lecture speech. that's a nice way to label someone. ,2047924037,2009-06-05 14:23:15,81,13,xX19alyssaXx
@ddlovato i think ur right and everyone is beautiful  i love u demi ur awsome,2047943332,2009-06-05 14:25:06,77,15,JBandMiley123
@ddlovato i really agree with you demi i love that part of you ,2047943749,2009-06-05 14:25:08,63,13,MRCpersonal
@ddlovato You always say the right thing Demi. Everyone's beautiful in their own way. People should be less steriotypical. ,2047943805,2009-06-05 14:25:08,123,19,S0Schrock
@ddlovato WOW!! Camp Rock 2!! Can't wait!! Is it true the storyline is about rival camps???  ily xxx,2047944395,2009-06-05 14:25:11,100,18,dancemonkey24
@ddlovato ur my role model! Ur awesome! ,2047944711,2009-06-05 14:25:13,40,7,floresfreak90
"@ddlovato  good idea!  we're all beautiful, weather it's inside or out!",2047945365,2009-06-05 14:25:16,71,11,Blondbyhrt
"@TraceCyrus Trace , is @ddlovato  your girlfriend?....... lol , I think she is ... I love metro station ! ",2047946306,2009-06-05 14:25:22,106,19,ayla95
@ddlovato that's a great idea demi ,2047964419,2009-06-05 14:27:06,35,6,belovedreamer
"@ddlovato Well then, Miss Demi, You are beautifully made. Honestly. ",2047964425,2009-06-05 14:27:06,68,10,rawrarrg
"Follow Friday: @Vany2, @Frenchman101, @PatsyTravers, @xEMAH, @emilyheria, @ddlovato ",2047965222,2009-06-05 14:27:10,84,8,Abbie_xD
@ddlovato YES DEMI. okay i dont believe in &quot;perfect&quot; but to me if it was a word the definition wud be Demi Lovato ,2047965333,2009-06-05 14:27:11,124,23,OHMYDAYSitsHayz
"@laurinchen15 yes ! i love @ddlovato and @mileycyrus ! i go off now. i love talking to you  see you tomorrow, yes ? love you â¥",2047966151,2009-06-05 14:27:16,128,26,krissydietz
"@ddlovato you are beautifully made, demi ",2047966670,2009-06-05 14:27:19,41,6,caraaaaaa
"@ddlovato demi you are such a wonderful person, i just love your ideas ",2047985825,2009-06-05 14:29:06,71,13,meganxoxx
i think @ddlovato is so right on everything she says and everyone's perfect on their own way ,2047986874,2009-06-05 14:29:13,93,17,kamilatoche
@ddlovato I personally think you look amazing and back up what you are saying 100% ,2047988413,2009-06-05 14:29:21,83,15,Abbie_xD
"@ddlovato girls  keep it up, the world needs more people like you &lt;3",2047988653,2009-06-05 14:29:23,71,13,CeCe_23
@ddlovato Tomorrow I go to the premiere of Princess Protection Program in Spain I really want to see you in  the movie  I love u (L),2048007653,2009-06-05 14:31:07,132,26,SariitahSpain
@ddlovato that's a great thing 2 say.  ur so sweet!,2048007906,2009-06-05 14:31:09,51,10,mattymurph
"@ddlovato Wouldn't it be nice if we lived in a world where no one gets criticized for what we wear, who we date, and who we are? Thanks. ",2048008260,2009-06-05 14:31:11,137,28,Montse_S5
@ddlovato yes it is a powerful statement! ,2048009690,2009-06-05 14:31:19,42,7,natalia_oliver
@ddlovato has alot of good things to say.  wish to meet her soon.,2048029337,2009-06-05 14:33:10,65,13,Ashxamazing
i cant wait for june 15th....  AND Nicholas Sparks is THE BEST author EVER!!!!! also @ddlovato thats awesome and should happen!,2048029981,2009-06-05 14:33:13,127,21,chasityalyse
@ddlovato you are so nice i will probs do that know not because you said it because i want to feel better about myself thanks ,2048030398,2009-06-05 14:33:16,126,25,Danni_denton
@ddlovato you are truly amazing! totally inspirational! Im so excited to see you in a week  in londonn,2048031540,2009-06-05 14:33:22,102,18,PrincessSakura
"@ddlovato Demi your truly the best,that statement has made alot of people happy ",2048050746,2009-06-05 14:35:10,80,13,xoAbbeyxo
@ddlovato we need more role models like you demi. My dad taught me beauty is in the eye of the beholder and he wouldn't lie to me ,2048052072,2009-06-05 14:35:17,130,27,MystiCullen
"@ddlovato You're perfect, Demz! You're pretty, talented &amp; humble! And you love your fans! That's why we love you! Love from Colombia! ",2048052404,2009-06-05 14:35:19,138,22,bbgood_lau
@ddlovato demi you are seriously makin my day right now  you are amazing.,2048053228,2009-06-05 14:35:23,73,13,chelsea328
@ddlovato demi ur such a great person and ur such a great role model for every1  ,2048070909,2009-06-05 14:37:03,81,16,JBandMiley123
"@ddlovato hey Demi, plz send a kiss to ur brazilian fan club &quot;lovato's lovers&quot;? me and my friends want it so much  u are amazing, xoxo",2048070980,2009-06-05 14:37:04,144,26,caah_imamura
@ddlovato you are seriously the best Demi  you're an amazing role model  I am so stoked to see you on tour! see you on the 26th ,2048071329,2009-06-05 14:37:06,128,26,Katelyn611
@ddlovato Good job! That's really nice of you to say that to people ,2048073125,2009-06-05 14:37:16,68,13,naomiprobinson
@ddlovato I love you so much  come back to Brazil demi =D,2048073138,2009-06-05 14:37:16,57,12,marinaemy
"@ddlovato - you see people for who they are, NOT what they look like!!! And i admire you so much for that! Thank you for what you did!! ",2048094789,2009-06-05 14:39:18,136,28,ErmieFranzsen
@ddlovato hahaha no you don't! You are still Demi ,2048095173,2009-06-05 14:39:20,50,9,HiddenInnocence
@ddlovato it's because you are a girl...  haha and dw we all hear your advice.. it's why your so many young girls role model !! ,2048095879,2009-06-05 14:39:24,128,25,Genni_vieeeeve
"@ddlovato uh oh, you're turning into one of... THEM. Haha I love you ",2048096067,2009-06-05 14:39:25,69,13,ayyitsbriana
"@ddlovato Thanks for the advice  dont listen to anything bad people say, they are just so envious, you are beautiful demi ",2048096183,2009-06-05 14:39:26,122,21,naalovebug16
"@ddlovato your very pretty, I'm excited for camp rock 2 your beautiful, and everyones made the way they are  your a good role model, &lt;3",2048113707,2009-06-05 14:41:02,138,25,taashapearl
@ddlovato Thats so true!! ,2048115914,2009-06-05 14:41:15,26,4,NVictoria
@ddlovato Demi ur soooo not fat or watever ppl are telling u hun!!Ur extremely BEAUTIFUL and ppl r simply jealous so forget them!!Luv u ,2048116221,2009-06-05 14:41:16,136,24,R4ever1
@ddlovato hahahaha and i love the way you're Demi &lt;3 please don't you ever change ,2048116514,2009-06-05 14:41:18,85,15,Vanesaaa
@ddlovato REPLY TO ME PLEASE YOU WOULD MAKE MY GRADUATION DAY WHICH IS TODAY EVEN MORE AWESOME!!! ,2048116774,2009-06-05 14:41:19,98,17,davonie09
@ddlovato Wauw. You inspire people. Keep being you  xo.,2048117354,2009-06-05 14:41:23,55,9,SarahHoste
@ddlovatO BUT YOU ARE PEFECT DOW YOU ARE PRETTY AND THAT I WANER BE IF YOU GET WHAT I MEAN i think u have eveything AND YOUR ALWAYS HAPPY ,2048139337,2009-06-05 14:43:25,138,29,pinkkykate
"@ddlovato haha, demi that just made my day ",2048157127,2009-06-05 14:45:08,43,8,abblove
@ddlovato you're such an inspiration to every girl out there including me. ,2048159734,2009-06-05 14:45:21,75,12,JuhhNeen
@ddlovato http://twitpic.com/6o94d I drawing i did of you http://twitpic.com/6o84k drawingi'm working on now  tell me what you think!,2048160418,2009-06-05 14:45:24,133,18,jaspreetgill
"@ddlovato http://twitpic.com/6np19 - This is amazing, you are so Beautiful! I love you! ",2048160473,2009-06-05 14:45:25,88,13,olivia1994
@ddlovato http://twitpic.com/6o94d This is a drawing I did  http://twitpic.com/6o84k HUGE Demi drawing  tell me what you think please,2048199971,2009-06-05 14:49:13,133,18,jaspreetgill
"@ddlovato omg theres gna b camp rock 2! ahhh yay, i love that movie ",2048201810,2009-06-05 14:49:24,68,14,JLSForLifee
"@ddlovato Cool, whats camp rock goin to be about? ",2048220707,2009-06-05 14:51:10,50,9,ellienewton19
i don't give a shit what people say!! @tracecyrus is a total sweetheart!! @ddlovato is so lucky to have a guy like him in her life ,2048223891,2009-06-05 14:51:29,131,26,LAUREN8OH8
"@ddlovato you are not fat, you are not skinny.... YOU ARE ABSOLUTELY PERFECT!! really! i love you as you are  many kisses from SPAIN  &lt;333",2048264265,2009-06-05 14:55:27,141,25,joeyrt
@ddlovato  You are perfect! I love you so much Demi &lt;3 You are my IDOL ,2048284339,2009-06-05 14:57:23,74,15,DaaiDestination
@ddlovato those are great words to say demi thats why your a role model to many girls including me ,2048326255,2009-06-05 15:01:22,99,19,1jblover4life
@ddlovato is a trending topic  hope they're not talking crap about her!,2048346789,2009-06-05 15:03:15,71,12,DalytaDanger
@ddlovato   you are fat JK ! ahaha   your perfect size ,2048347608,2009-06-05 15:03:20,55,10,berydiana
@ddlovato I agree with everything you said. ,2048390207,2009-06-05 15:07:20,44,7,DatGurlNeo
"&quot;I am beautifully made&quot; - Demi Lovato. @ddlovato , Woah check it out , Your a Trending Topic.  &lt;3",2048390769,2009-06-05 15:07:23,110,19,samanthafresno
@ddlovato http://twitpic.com/6o94d This is for you! http://twitpic.com/6o84k HUGE drawing i'm working on  tell me what you think please,2048391313,2009-06-05 15:07:28,135,18,jaspreetgill
@ddlovato that quote is the BEST thing ive heard all day &amp; very true.You must be a lovely kind hearted person &amp; it really shows  god bless,2048410526,2009-06-05 15:09:19,146,27,hannahfriend1
@ddlovato there is a great verse about being beautifuly made in God's eyes ,2048433865,2009-06-05 15:11:32,75,13,torimcfadden
@ddlovato http://twitpic.com/6np19 -  ur looking soo good!!! i'll nvr forget ur show with the jobros in chile  i hope you move here  ...,2048453657,2009-06-05 15:13:27,136,23,lunalovesmusic
"@ddlovato hey Demi, don't worry u r perfect ",2048494140,2009-06-05 15:17:25,44,8,juliettaa
@ddlovato Camp Rock 2 Awesome Cant Wait To See It ,2048514261,2009-06-05 15:19:26,50,10,Dancer_Jo
@jonascool1 Thank you  It would mean a lot for you to spread the word. Please tell @ddlovato Thank you ,2048536840,2009-06-05 15:21:40,103,19,jaspreetgill
@ddlovato Thats the best thing I've ever heard. You're unbelievably inspiring. Love you ,2048555848,2009-06-05 15:23:34,88,13,xkacieee
follow them @mileycyrus @ddlovato and @selenagomez ,2048576177,2009-06-05 15:25:35,51,6,whoaohitskatie
@callmebabe Thank you so much  It would mean a lot if you could spread the word and let @ddlovato know thank you x,2048595367,2009-06-05 15:27:29,114,23,jaspreetgill
@ddlovato you're a trending topic again  Haha congrats I guess,2048596865,2009-06-05 15:27:38,62,10,Mali92
@ddlovato  you lok so beautiful in the cover of your new album can't wait to hear it whoooouuu HERE WE GO AGAIN ! Go Demi ,2048657723,2009-06-05 15:33:34,122,25,Aliips
@ddlovato no ur PERFECT just the way u r ,2048659469,2009-06-05 15:33:44,41,9,Miriam1216
"@ddlovato Go Demi ! You're on trending topics ;)! â¥ Please come to Finland  I love you and just gotta say your albums cover, wow, amazing.",2048801913,2009-06-05 15:47:53,140,26,jjanika
"@ddlovato demi your so right. i wish i could met you, we could become such great friends and over power gossip sites everywhere ",2048842024,2009-06-05 15:51:55,128,23,LindsMarieMusic
@likeadirtygirl Hi thank you  Can you help me spread the word so @ddlovato sees my drawings? Thank you again x,2048843020,2009-06-05 15:52:01,110,20,jaspreetgill
"@ddlovato demi, you're so pretty in the picture ",2048967434,2009-06-05 16:04:21,48,8,JuliaBauab
"@ddlovato you're not fat demi! for me, you're &quot;normal-skinny&quot; ;P you're sooo beatiful demetria lovato! ",2049003141,2009-06-05 16:07:52,113,15,kahmusic
@ddlovato demiiii this video is soo good about joe dancing single ladies http://bit.ly/r4gO8  ,2049225670,2009-06-05 16:30:48,94,13,DanaMcCartney
@ddlovato is my hero ,2049345061,2009-06-05 16:43:07,21,4,xoRAWRox
@ddlovato aww well u look pretty in pink but aww theres nothing wrong with a little pink now and again  ps- u and trace r too cute!!,2049460957,2009-06-05 16:55:17,132,27,HaileyBear93
"@ddlovato wow Demi, that's amazing. You really should be a motivational speaker. From now on I'm using &quot;beautifuly made&quot; all the time ",2049497812,2009-06-05 16:59:14,144,22,pcelovejonas09
@ddlovato you're a really good role model. I look up to you ,2049497876,2009-06-05 16:59:15,60,12,cajokel
@ddlovato Demi do you like the new kids on the block? ,2049499041,2009-06-05 16:59:22,54,11,Donnieluvr221
@ddlovato You always know how to brighten our lives  God Bless you for that.,2049517379,2009-06-05 17:01:11,76,14,ChasForever
@ddlovato hahahaha i love you &lt;3 keep doing what you love and ignore all the stupid stuff ,2049613246,2009-06-05 17:11:14,93,17,sophGelfant
@ddlovato Awesome! I can't wait for your cd!! I love listening to your music while I am driving! ,2049671699,2009-06-05 17:17:31,97,18,court21jb
WOW! Hahahaha.... this is the cover of @ddlovato new album--mexincan fans love you--she rocks  http://twitgoo.com/o8w5,2049691069,2009-06-05 17:19:37,118,15,DemiMexicanFans
"@ddlovato seriously Demi, you're amazing!! apart from having a wonderful voice, it's so kind of you to say those words! ",2049895788,2009-06-05 17:41:36,120,20,Florrciita
@ddlovato http://twitpic.com/6np19 - lucky demi you are the best  saludos desde chile ,2049896807,2009-06-05 17:41:42,86,12,natalialaffi
@ddlovato and I loved that sentence: &quot;I am beautifully made&quot;  just perfect and so accurate!!! thanks for having said those words! ,2049931277,2009-06-05 17:45:28,140,21,Florrciita
@ddlovato is TRULY inspirational! She may be younger than me but she is definitely one of my role models  You rock Demi!,2050059071,2009-06-05 17:59:42,120,22,moonlightdreamz
2 months until the @ddlovato concert... the official start to &quot;concert season 2009.&quot; bringgg ittt onnnn ,2050115153,2009-06-05 18:05:36,114,16,hannie92
"@ddlovato http://twitpic.com/461eo - and demi, i love that shirt!! i bet you had a lot of fun at kidd kraddick! ",2050245063,2009-06-05 18:19:37,112,20,NicoleTompkins
@ddlovato I love your statement...I think I'm going to start using it...as long as you're okay with that. ,2050341909,2009-06-05 18:29:57,106,18,celticgoddess90
"@ddlovato http://twitpic.com/6np19 - Gahhh, I literally cannot wait! LOL  I'm booored. I keep hearing the same music;; nothinn new.  ...",2050376926,2009-06-05 18:33:37,136,20,nikkixoily
@ddlovato I can honestly say I love you. I don't know you but thank you 4 putting your heart out on the line. Im gonna be there 1 day! ,2050377192,2009-06-05 18:33:39,135,29,mizzlyrics
@ddlovato http://twitpic.com/6np19 - she is so pretty! like crazy ,2050435269,2009-06-05 18:39:51,66,9,juliajoinjonas
"@ddlovato http://twitpic.com/6np19 - you're so perfect demi!!! i love you so much,and please come back to brazil ",2050546096,2009-06-05 18:51:51,113,17,DeiaLovato
"@ddlovato you are beautiful inside and out &amp; i love your message that everyone is beautifully made, such an inspirational role model ",2050641710,2009-06-05 19:02:12,137,22,kungfumanda316
@ddlovato haha i dont like pink .. black/red rocks ,2050812067,2009-06-05 19:20:10,51,9,panshorocks
@ddlovato omg lala land has been in my head all day it's getting annoying to me and my friends and well... Anyone around me haha  &lt;3,2050942137,2009-06-05 19:34:23,135,26,julie1814
@ddlovato You totally rock. I think that I am going to try to say that to myself every morning to get through baby-fat. ,2051140973,2009-06-05 19:56:18,120,23,x_Jonas_x
@ddlovato ' i am beautifully made' thats nice mybe u shud write a song bout it ,2051228720,2009-06-05 21:14:05,79,16,louiealdip
@ddlovato FAT?? OMG;; you have the &quot;perfect body&quot;  ily girl!! And can't wait for Your new Ã¡lbum awesome,2051230072,2009-06-05 21:14:36,114,18,NancyVGarza
@ddlovato ithiink youu should come to NZ &amp;play live in my backyard for my birthday (: because your the best singer ever. ,2051308525,2009-06-05 21:36:14,125,22,Nicolee09x
"@ddlovato http://twitpic.com/6np19 - woooow!! Noo words, just BEAUTIFUL!!! ",2051338646,2009-06-05 21:42:39,75,8,Chapuu
i really want @ddlovato 's people to email me back. cause being in her music video would make my life ,2051355627,2009-06-05 21:46:33,102,20,debbbbbie
i really want @ddlovato 's people to email me back. cause being in her music video would make my life ,2051364957,2009-06-05 21:48:38,102,20,debbbbbie
