Content,ID,Timestamp,Length,LengthPalabras,Autor
"@tommcfly haha responsible tom, i like it  good nighttttttttttttt xx",2051763141,2009-06-05 22:45:01,68,10,BBRRIITTTTYY
"@tommcfly Goodnighttt. Hope you're having fun. Have an amazing time, amazing person! ",2051763779,2009-06-05 22:45:07,85,12,patriciaco
@tommcfly Good night  hope you enjoid Argentina,2051773800,2009-06-05 22:46:35,47,7,mikaa_014
@tommcfly HAHAA. way to be Tom. At least you wont be hungover like the others..! ;)  i hope you sleep well..!  Goodnight! XOXO. ,2051775576,2009-06-05 22:46:52,128,23,allison__
@tommcfly omg I was flipping out too when twitter was down. haha  its a sign of addiction to TWITTER ha ,2051776675,2009-06-05 22:47:02,104,20,kristen_cook
"@tommcfly Why aren't you drinking with them? Trying to act like the good one? Kidding. Have an awesome time, awesome person! ",2051786969,2009-06-05 22:48:35,125,21,patriciaco
"@tommcfly you should wake them nice and early, perhaps with some sort of horn ",2051790471,2009-06-05 22:49:08,78,14,gemmamcnaught1
@tommcfly Maybe you should invite the rest of the band to sleep too! haha.. i think they're so tired of your show? Well.. Goodninght TOM! ,2051801192,2009-06-05 22:50:45,138,25,trishababycakes
"@tommcfly Night Tom, thank you for giving us Our BEST SHOW EVER  â¥  love you ",2051802719,2009-06-05 22:50:59,79,15,Luu_gon
"@tommcfly I miss you here... come to Brazil soon, again  love ya. Goodnight xx",2051816084,2009-06-05 22:53:03,78,14,camilamfp
"@tommcfly yahoo! wish i was there. mmmh, only for the alcohol. ",2051905521,2009-06-05 23:06:37,63,11,kinky_juddy
@tommcfly We US McFly fans are screaming for attention #USAWantsMcFly... We speak English... No offense to fans that don't ,2051982099,2009-06-05 23:19:13,123,19,Renaline
@tommcfly Good night tom!  ,2052072907,2009-06-05 23:34:52,27,4,jehgranada
"@tommcfly Why do people from England twitter so much?? Haha, it's insane! ",2052659311,2009-06-06 01:31:37,74,12,anna4671
"Whoahhh!!! @DavidArchie is now number 1!!! Haha, david fans are.....wow! Haha  @tommcfly lost to DA!! Haha.. Wth just happenned?!",2052659994,2009-06-06 01:31:46,129,19,iLoveSeventeen
@bubblesparaiso follow the McFly band members!! @tommcfly @Dannymcfly @dougiemcfly  and @mcflyharry  They're a great band. ,2052694457,2009-06-06 01:39:43,123,15,McFly_is_Love
http://bit.ly/VwV6H Voe @tommcfly please evryone  100 votes to make him number 1!! xxx,2052765097,2009-06-06 01:56:15,86,13,kathryn_mcfly
@tommcfly Good boy  Not getting smashed is good..,2052773425,2009-06-06 01:58:15,49,8,ThatSamGirl
@tommcfly I think harry should go on twitter more  and he should add a picture too haha,2052773754,2009-06-06 01:58:19,87,17,kristen_cook
@tommcfly You should at all the Crunchy Nut in Argentina...and drink all the coffee  XXX,2052834166,2009-06-06 02:12:16,88,15,LaurenACTIVE
"@tommcfly Whoaaaa looks like @DavidArchie's winning on Twitter! I love McFly, but sorry, I'm a HUUUUGE Archie fan! Good luck ",2053041226,2009-06-06 03:02:22,125,20,likezerogravity
"http://bit.ly/VwV6H Vote for @tommcfly, @TomFelton, @dannymcfly and @dougiemcfly  ONLY! Please? ",2053289827,2009-06-06 04:00:39,96,10,steph_davies
http://bit.ly/VwV6H VOTE FOR TOM FLETCHER (@tommcfly) PLEASE PLEASE PLEASE.  I might follow you if you vote for him. :&gt;,2053307674,2009-06-06 04:04:32,122,19,steph_davies
"@tommcfly hey tom  how are you? now say to me how i can miss you even i don't know ya, i wish i could but... hah  xx",2053324876,2009-06-06 04:08:25,116,27,_tamis
@tommcfly we can`t wait till see you in Denmark! European tour soon?  xx,2053426610,2009-06-06 04:30:53,72,13,mettebolding
http://bit.ly/VwV6H VOTE FOR TOM FLETCHER (@tommcfly) PLEASE PLEASE PLEASE. ,2053759925,2009-06-06 05:36:58,76,9,steph_davies
@tommcfly just had a bit of a sway to all about you on TMF ,2053791641,2009-06-06 05:42:46,59,14,rebecca_15
@tommcfly You really need to tell everyone to vote for you!! You're not in the lead anymore! David beat you already. Haha ,2053825777,2009-06-06 05:48:58,122,22,iLoveSeventeen
@tommcfly haha. Why does that not suprise me?  x x x x,2053858057,2009-06-06 05:54:47,54,12,Corruptedxxx
@tommcfly or at least play you guys singing &quot;tweet tweet&quot; ,2054123829,2009-06-06 06:37:02,68,10,kellyortenzi
@Janaaahaa i think David is also pretty cool lad to win that competition. but you're right @tommcfly has to win now!  X,2054261013,2009-06-06 06:57:21,119,22,sharlynnx
@tommcfly Do you vote for yourself on the tweeterwall?? Just..wondering. Haha ,2054531384,2009-06-06 07:33:21,78,11,iLoveSeventeen
@tommcfly sp. Archuleta  get of right. Gosh,2054534461,2009-06-06 07:33:44,43,7,eveee_x
@tommcfly I know! I'm voting like a freak! in the meantime u should check my pic http://twitpic.com/6pcvm and tell me what u think ,2054546790,2009-06-06 07:35:16,131,23,Gaby196
"@tommcfly ooouh don't worry tom, we fans will help you  (waiting in Chile )",2054547406,2009-06-06 07:35:20,75,14,nacha_mol
@tommcfly Haha... gutted! Well... i will keep voting ,2054548620,2009-06-06 07:35:30,53,8,ChelseyHart
@tommcfly aww you deserved first  x.,2054548824,2009-06-06 07:35:31,36,6,casfosk
"@tommcfly dont worry tom, you will be back winning sooon, i am like voting for you like every 20 mins  xx",2054560936,2009-06-06 07:37:04,105,21,Jenny_Stuart
"@tommcfly Don't worry, were working on making you first again  xxx",2054561573,2009-06-06 07:37:09,66,11,kathryn_mcfly
"@tommcfly hey! tom,good day for you ",2054593448,2009-06-06 07:41:14,36,6,mihazeredo
"@tommcfly whens the next uk concert?  wow, your songs are used on all the DFS adverts ",2054609291,2009-06-06 07:43:16,86,16,official_rachel
"@tommcfly youre like 10 votes behind, get voting for yourself tom ",2054655383,2009-06-06 07:49:10,66,11,taschaiscool
i put @tommcfly in the lead ,2054658970,2009-06-06 07:49:37,28,6,KatieCakezzz
"i think my 2,800th tweet went to @tommcfly yeh about 2799 tweets go to you anyways  &lt;3 Xx",2054659686,2009-06-06 07:49:43,92,18,BBRRIITTTTYY
@tommcfly whats the link to vote?  x,2054689270,2009-06-06 07:53:20,36,7,georgialeigh_x
@tommcfly hey mr twitter! what time is the flight to chile? we are waiting! ,2054703713,2009-06-06 07:55:08,76,14,baarbimunoz
"@tommcfly hey Tom, I just wanna thank you for making my live better. I love all of you guys. so... thanks ",2054716775,2009-06-06 07:56:45,106,21,luizamayumi
@tommcfly and you are on the first position again! yeah ,2054721639,2009-06-06 07:57:21,56,10,lamendes
@tommcfly hahaa. we're here for you!  ,2054733609,2009-06-06 07:58:49,38,6,allison__
"@tommcfly  we try our best! its all because of us boardies, we make you win every poll there is, even if its pointless! xxx",2054734240,2009-06-06 07:58:54,123,24,ermlet24
"@tommcfly  i have voted like, a million times. everyone must know that you are the world's best twitterer ",2054735139,2009-06-06 07:59:01,106,18,veromcfly
@tommcfly ,2054735506,2009-06-06 07:59:04,10,1,ccimdina
@tommcfly i think we should keep voting ,2054736237,2009-06-06 07:59:09,40,7,lamendes
@tommcfly      TOOOOOOOOOOM ,2054750636,2009-06-06 08:00:46,28,2,jehmcfly
"@tommcfly oun  you just have the bestest followers because you are our Mr. twitter, you are the best. Love you.",2054753214,2009-06-06 08:01:04,111,20,jaymras
@tommcfly you on the lead again? thank you is not enough mr... what about a reply?  xx,2054763280,2009-06-06 08:02:13,86,17,notintofashion
Vote @tommcfly for Mr Twitter Universe  http://bit.ly/VwV6H,2054765430,2009-06-06 08:02:27,59,7,McFLYstargirl92
@tommcfly:  We love you Tom,2054781705,2009-06-06 08:04:22,27,5,Biiahcomeau
@tommcfly your tweets always seem to make me chuckle cheers ,2054794569,2009-06-06 08:05:52,60,10,stargirl1192
@tommcfly    you deserve   being   best  twitter ,2054794916,2009-06-06 08:05:54,49,6,WooopJess
"@tommcfly Oh no wait, i think it hates ME, not you. Haha  Well anyway, congrats, you got your spot back )",2054798634,2009-06-06 08:06:19,105,21,iLoveSeventeen
"@tommcfly Yeah, @steph_davies and I are your biggest fans! You seriously deserve to win. You're the best person in this planet. ",2054825780,2009-06-06 08:09:33,128,21,SLAPP5
"@tommcfly Heyy Tom, how re u guy?  Do you remember if any of you got a ring with black drawing of turtles in the show in SÃ£o Paulo?",2054826218,2009-06-06 08:09:37,132,28,JuliMM
@tommcfly ,2054842632,2009-06-06 08:11:33,10,1,TanYa_McFly
"@tommcfly yeeeeeeah, you have ",2054873828,2009-06-06 08:15:16,30,4,p_juliana
"@tommcfly Yeah! @steph_davies is right! You deserve to win, MR.FLETCHER! Congratulations! ",2054874597,2009-06-06 08:15:22,90,11,trishababycakes
"@tommcfly you deserve more than being best tweeter, you need a gold medal for putting up with danny,harry and dougie 24/7 ",2054876644,2009-06-06 08:15:37,122,21,cassandROAR
"@Tommcfly tom, do you want to john the darkside? We have Starbucks! ",2054889246,2009-06-06 08:17:07,68,12,Mcflyismydrug_x
@tommcfly AND BEAT IT!!  Beat it is the best!! Hah! ,2054934685,2009-06-06 08:22:33,52,10,HeyChristinaK
@tommcfly  would be nice if you guys sing black or white with michael ,2054934945,2009-06-06 08:22:35,70,13,babicarneiro
@tommcfly please reply to mee! you are a legend!  xx,2054951367,2009-06-06 08:24:32,52,10,Jenny_Stuart
"@tommcfly Whats the link for that Twitter universe thing, I don't know how to get on it haha ",2054966100,2009-06-06 08:26:17,93,18,mcflyapril
"@tommcfly Do you like michael jackson??? is that why you covered 'black or white', something like that   xoxox",2054967701,2009-06-06 08:26:29,110,18,McflyGal
@tommcfly bahahha i dont like michael jackson. but i hope you have fun at the concert! ,2054967869,2009-06-06 08:26:31,87,16,veromcfly
@tommcfly Arent they all sold out tho? i well wanted to go but the server was too busy when i tried! Can i come with you ,2054981159,2009-06-06 08:28:07,121,26,SophieeStarr
@tommcfly aw lucky u  xx i would like to go n see him !!!!,2054982028,2009-06-06 08:28:13,58,14,xmissmcflyx
@tommcfly lets hope he doesn't cancel more dates ,2054998632,2009-06-06 08:30:09,49,8,aimeechocoholic
"@tommcfly  I love &quot;Beat It&quot; haha  Great show last night! I loved it. Please come back soon. Love you guys, you're the best!",2055013540,2009-06-06 08:31:53,133,23,McAnita
@tommcfly I love you Tom *-* You're so cute   &lt;3,2055122030,2009-06-06 08:44:24,51,10,escaine
@tommcfly aww :'( tom fletcher is better!  that kinda rhymed haha...,2055150397,2009-06-06 08:47:34,68,11,brittanytastic
"@tommcfly haha that would make things so much more convenient, wouldn't it? ",2055150418,2009-06-06 08:47:34,76,12,JoeKevinNickJ
"@tommcfly hahaha tomfrommcfly is to big,tommcfly is better ",2055151632,2009-06-06 08:47:43,59,8,babicarneiro
@tommcfly it's gotta be better than &quot;that guy from that band&quot; right? ,2055151803,2009-06-06 08:47:44,79,12,ifweloved
"@tommcfly haha! well i don't think your family would be pleased for you to remove your surname - you are a fletcher, like i am a jones!  x",2055152044,2009-06-06 08:47:45,138,28,loubee_
@tommcfly Aww sounds cool  x,2055164973,2009-06-06 08:49:16,28,5,ELJmcfly
@tommcfly bahahaha you are without a doubt my favourite person to follow on here ,2055165088,2009-06-06 08:49:17,81,14,x3_michelle
@tommcfly stop complainingg haha the fans who call you tom fletcher are the ones who are worth it  xx,2055166502,2009-06-06 08:49:27,101,19,natalieox
@tommcfly i agree haaa! see you next week in gloucester ,2055166591,2009-06-06 08:49:27,56,10,tam__xo
"@tommcfly HAHA, great idea! Maybe you could say you are Marty's brother.  OR SON!",2055166748,2009-06-06 08:49:29,81,14,GabrielleMCFLY
@tommcfly I don't think that would be a very good idea... Giovanna might agree  #USAWantsMcFly #USAWantsMcFly #USAWantsMcFly,2055167559,2009-06-06 08:49:34,124,17,Renaline
"@tommcfly LOL, oh i get it tom from mcfly, im a bit slow 2night HAHA. Whats the time where u r?? its 11.50 in western australia  xox",2055167571,2009-06-06 08:49:34,132,27,McflyGal
"@tommcfly Please don't! All McFly fans refer to you as Tom Fletcher  I do, I've taught all my friends not to call you Tom From McFly ",2055167583,2009-06-06 08:49:34,133,26,sophusss
"@tommcfly But I love Fletcher  Okay, it might confuse my friends if I don't say 'From McFly' after it but I love your surname!",2055180675,2009-06-06 08:51:03,126,24,SuffieOx
@tommcfly no Tom  Im going to Mr. Fletcher ;(,2055182317,2009-06-06 08:51:14,45,9,mettebolding
"@tommcfly well if you weren't Tom Fletcher or Tom McFly, who would you like to be? it could always be worse! at least your known ",2055183018,2009-06-06 08:51:19,129,25,McFlyBecky
@tommcfly Hmmm.... You Should Be Called T- Fletch ILike It Alot T- Fletch From Mcfly  Haha D-Jones H- Judd D-Poynter ,2055195648,2009-06-06 08:52:47,117,20,vanzii
@tommcfly POYNTER is the sexiest surname i think i've ever heard. just to rub it in  x,2055197850,2009-06-06 08:53:02,86,17,chloemcfly
@tommcfly you really like Fletcher when your last name is SimÃµes ,2055197872,2009-06-06 08:53:02,66,11,danibertoncini
@tommcfly Hey at least you're known for something big you've accomplished! ,2055198737,2009-06-06 08:53:08,75,11,Camisadoes
@tommcfly: haha  that's interesting!! ,2055214778,2009-06-06 08:54:56,38,4,LOVELESS101
"@tommcfly that's why you should had called the band Fletcher, &quot;here with me today I have Tom from Fletcher&quot; ",2055226498,2009-06-06 08:56:12,118,19,Alleexx1995
@tommcfly Bestest followers for the best Mr Twitter Universe! U deserve it! ,2055226588,2009-06-06 08:56:12,76,12,luayub
"@tommcfly Fletcher? I like it. Really, is sexy. well, for me ",2055231135,2009-06-06 08:56:42,61,11,xnuny
@tommcfly i like your name the way it is...Tom Fletcher ,2055242564,2009-06-06 08:57:59,56,10,hellokimberlyn
@tommcfly  I think Fletcher cute  is better than ARAÃJO that is my last name ,2055242978,2009-06-06 08:58:02,78,14,nicollea_
@tommcfly HAHAHAHAHAH i think it's a great idea ,2055257258,2009-06-06 08:59:34,48,8,p_juliana
@tommcfly I would easily change surname with you tom! Can I have it?  x,2055258292,2009-06-06 08:59:40,71,14,josefinemcfly
@tommcfly you can change your name for 'tom guidi' a good name! haha ,2055258630,2009-06-06 08:59:42,69,13,marianaguidil
@DavidArchie @tommcfly twitted you...just fyi ,2055259363,2009-06-06 08:59:47,46,5,kwinnn
"@tommcfly here in Brazil you have a very deidicated fan - ME  im a musician, i love play your songs, i'd love if u be my friend on twitter",2055260543,2009-06-06 08:59:54,138,29,felipe1000bauer
"@tommcfly haha, yeah I know  hmm.. you should use that for a song!",2055275519,2009-06-06 09:01:22,66,13,Ikramxxx
"@tommcfly mmm.. what about Tom Frankenstein? -well, I like that surname (but I still love FLETCHERRRRRR) ha  xx",2055277659,2009-06-06 09:01:35,111,18,SFrankenstein
@tommcfly u have twitter on your screen ,2055291247,2009-06-06 09:03:00,40,7,leahjbfan
"@tommcfly I HATE COFFFEEEE, ITS RANK. just fyi ",2055292289,2009-06-06 09:03:06,47,8,riannamackz
@tommcfly Hello Tom ,2055294242,2009-06-06 09:03:19,20,3,alexcached
"@tommcfly ohh, but coffee is so good!!  you are addicted to coffee, am i right??",2055305219,2009-06-06 09:04:29,80,15,primcfly
"@tommcfly hey, Tom! You're on trending topics! take a look, everyone's talking about Tom Fletcher ",2055308346,2009-06-06 09:04:50,98,15,Maaarye
@tommcfly if u r going to change your name it should be &quot;The Twitterer&quot; or something cool! although i think Tom Fletcher is cooler ,2055308891,2009-06-06 09:04:53,141,24,lauramichelin
@tommcfly you can change your name for 'tom guidi' a good name! haha  but cause you want to change your name? ha xx,2055321005,2009-06-06 09:06:11,115,23,marianaguidil
@tommcfly you on a hypo rage too? Join me .. Please? Zgksysifgloxlhxlhxostistiwtixyotkx ,2055336097,2009-06-06 09:07:50,88,12,KellyLouiseee
@tommcfly This coffee is better than brazilian coffee?  xx,2055337337,2009-06-06 09:07:59,58,9,bruna_w
@tommcfly haha my 2 favourite things in one pic Coffee and Apple  you seem to as big of a coffee junkie as me =P #McFLY #coffee,2055354347,2009-06-06 09:09:50,127,26,siddif
@tommcfly seems like the whole twitter world is talkin about ur name-thing. ,2055369353,2009-06-06 09:11:25,76,12,KatyCaptivated
@tommcfly You are in Trending Topics (TT) yeaaah ,2055385371,2009-06-06 09:13:10,49,8,rebecap
@tommcfly i get called maddie so i'm going to pretend that was to me  ha x,2055399893,2009-06-06 09:14:46,74,16,madz_xo
"@tommcfly so you're here now, answer me pleeeeeeeease, love ya hahah  xoxo",2055400252,2009-06-06 09:14:49,74,12,belss_
@tommcfly whaaaaaaat? PneumoultramicroscopicossilicovulcanoconiÃ³tico is better  (it's the biggest word in portuguese),2055414867,2009-06-06 09:16:23,118,11,Maaarye
@tommcfly SORRY WHAAAT? you sound like me when im round new people ahahhaaha  x,2055430716,2009-06-06 09:18:10,79,14,riannamackz
@tommcfly So what does it mean then? lol. its really cool!  x,2055443348,2009-06-06 09:19:35,61,12,FlonesFan
@tommcfly Tom and Brazil on trending topics.. it feels so right!!! ,2055444466,2009-06-06 09:19:42,67,11,LariLemon
@tommcfly yeah if you try you will win a present of all brazilians girls  jones has to try too ,2055447485,2009-06-06 09:20:03,95,19,marycantojones
@tommcfly number four in OMAN! we matter too ,2055460227,2009-06-06 09:21:24,45,8,dianaa_xx
"@tommcfly oi,te amo *-* (u don't need google translate this time,did u ?  )",2055464570,2009-06-06 09:21:54,75,14,gabesbarros
@tommcfly did you see Mamma Mia? is a musical amazing with song of Abba *-* I'm seeing now ,2055478358,2009-06-06 09:23:25,91,18,liahp
i'd like to think that @tommcfly is the reason why tom is a trending topic. everybody loves tom. ,2055480442,2009-06-06 09:23:39,97,18,lauralov
"@tommcfly you're in the trending topics, not tom hanks, tom cruise or tom jones! but its you cos ur so special ",2055490896,2009-06-06 09:24:48,111,21,starsmileygirl3
"@tommcfly I don't know why I show you these site but, the most important is that France Love and Wait you  Please come here !",2055511163,2009-06-06 09:27:03,125,25,PunkFee
"@tommcfly tom, you need come to brazil soon! your days here was amazing! i'll never forget! you're back in october even? love you guy! ",2055620073,2009-06-06 09:39:00,135,24,marianaguidil
@TUTTEAMY lalalalalalalaaa I think @tommcfly is the most awesome person on the planet ,2055632402,2009-06-06 09:40:21,86,13,KellyLouiseee
@tommcfly will you knit me and @kateyy__ a scarf? ,2055635606,2009-06-06 09:40:42,50,9,sofiesunshine
@tommcfly Tom is in trending topics ,2055728639,2009-06-06 09:50:54,36,6,BeccaDunnxo
"@tommcfly HAHAHAHA i really laughed, buy some deodorant for they tom  .",2055995932,2009-06-06 10:20:06,71,12,victorgiusti
"@tommcfly tom, i need you here in brazil! when you come again? i heard that you're back in october, is true?  Xx",2056067341,2009-06-06 10:28:01,112,22,marianaguidil
@tommcfly Well at least you all had fun  Are you coming home now?,2056067509,2009-06-06 10:28:02,65,13,cool_frood
@tommcfly I want to see a photo!  hahaha. x,2056094753,2009-06-06 10:30:58,43,9,AmandaJansson
"@tommcfly cause obviously, the order will be, an egg &amp; a needle &amp; then an ice cream &amp; then a goose &amp; moose &amp; apple juice oooooh yeah!  x",2056207554,2009-06-06 10:43:21,156,29,ejayx
@tommcfly a hangover on a plain! no thanks! bet they feel bad!  xx,2056279380,2009-06-06 10:51:20,66,13,MandyRoss
@tommcfly are you coming back to england now?  xx,2056279995,2009-06-06 10:51:25,49,9,Tarzzz
"@tommcfly so, gonna be mr. twitter universe or not?  xx",2056299284,2009-06-06 10:53:32,55,10,natybrzl
@tommcfly great! next stop...VENEZUELA ,2056315711,2009-06-06 10:55:22,39,4,kattyfrancis
@tommcfly I'm doing a cover of Do Ya. Perhaps I upload the video on YouTube and I'll show you my version  haha it's funny sing like u! xx,2056315944,2009-06-06 10:55:24,137,28,rebberocks
@tommcfly Tom.. Please reply to me.. just once.. it can even be just 1 letter i dont mind x Pweaseeeeeeeeeeee ,2056353714,2009-06-06 10:59:36,110,20,Fletchchax
And pls vote for @tommcfly on http://bit.ly/PmvRY for mr twitter universe ! ,2056446001,2009-06-06 11:09:31,76,12,x3Krissyx3
@tommcfly please come back sometime  we all had so much fun last night! thanks for coming.,2056446432,2009-06-06 11:09:35,90,16,grei_eba
@tommcfly do ya really need one? Who would do it? You tweet enuf for ya all... ,2056463413,2009-06-06 11:11:24,79,16,sarah_star3
@tommcfly no non mi piace  i like it the way it is!,2056463550,2009-06-06 11:11:25,51,12,smaointe18fly
@tommcfly no seperate ones are just finee ,2056464270,2009-06-06 11:11:29,42,7,heatherxcobain
@tommcfly hmmm yeah maybe x  x x  x,2056464425,2009-06-06 11:11:30,35,8,Emma_Cheesy
"@tommcfly That'd be nice, but it's good as it is too ",2056465327,2009-06-06 11:11:36,53,11,esseek
@tommcfly YEAH!!  xxx,2056465497,2009-06-06 11:11:37,21,3,Xx_McFLY_xX
@tommcfly fan mail fan mail yes? yes? yes? hahah ,2056481675,2009-06-06 11:13:24,49,9,StephanieMcFly
@tommcfly no. i like seperate ones ,2056482846,2009-06-06 11:13:32,35,6,love4pugsley
"@tommcfly yes, of course ",2056482952,2009-06-06 11:13:33,25,4,lih182
"@tommcfly No, i think that this way is better ",2056500137,2009-06-06 11:15:27,46,9,ullychristie
@tommcfly i think a McFly twitter profile will be cool  good idea ,2056501676,2009-06-06 11:15:37,66,12,stephi269
@tommcfly YESS ,2056517692,2009-06-06 11:17:23,15,2,Analopes_
@tommcfly Yes you should! And @mcflyharry should use his twitter! tell him please!  Say hello to him too!  hahaha. Love you Tom! &lt;3 â¥,2056518924,2009-06-06 11:17:30,138,24,jessiica_x
"@tommcfly Hmmm, I'd say no.. You already have a Myspace.. + what would you put on it? You all have your own profiles ",2056520988,2009-06-06 11:17:44,117,23,holleewoods
@tommcfly i think will be great! ,2056534645,2009-06-06 11:19:19,33,6,taisoliveira
@tommcfly but you probably would you be there ,2056535981,2009-06-06 11:19:28,46,8,liahp
"@tommcfly noo, I think it's better this way 'cause separetely you guys tweet more  but Harry should tweet more tho . xX   &lt;3",2056536047,2009-06-06 11:19:28,127,23,patysf
@tommcfly I like you having your seperate ones but if you had a mcfly account I would follow it ,2056552899,2009-06-06 11:21:19,96,19,amyfarrant
"@tommcfly Yes, you should! ",2056589580,2009-06-06 11:25:23,27,4,miii_oliveira
@tommcfly a Mcfly twitter profile? hmmm probably... that'd be cool  but you and dougie must let the others use it too lol,2056592473,2009-06-06 11:25:42,121,22,liihmagalhaes
"@tommcfly no, theres no point cos your the only one that will tweet like your the only one that blogs on myspace haha! ",2056625802,2009-06-06 11:29:30,119,23,charlottteeee
@tommcfly yehh that wud be awsome  i love you guys &lt;3 x,2056751429,2009-06-06 11:43:33,58,12,HannahLuvsMcFly
@Tommcfly Yes! Give a Harry somehwere to chat ,2056788485,2009-06-06 11:47:44,46,8,xJenny19x
vote for @tommcfly dudes  He must be the number one! ;) http://bit.ly/VwV6H,2056822905,2009-06-06 11:51:38,75,12,x3Krissyx3
@tommcfly I think..you have a Myspacesite together as Mcfly.. and Twitter is for each of you to tweet. ,2056823725,2009-06-06 11:51:44,103,18,JennyS04
@tommcfly it much more fun following the 4 of you. ,2056878208,2009-06-06 11:57:57,51,10,frogcooke
@tommcfly maybe  ,2056972171,2009-06-06 12:08:05,17,2,saarahlibardi
@tommcfly yes!! mcfly twitter profile is an excellent idea ,2057029865,2009-06-06 12:14:24,59,9,iwantsmore
@tommcfly yerrrp u should ,2057102095,2009-06-06 12:22:30,26,4,Jess_L_09
@tommcfly YEAH ,2057207745,2009-06-06 12:34:23,15,2,annareis
@tommcfly I'm listening to Radio Disney! ,2057225101,2009-06-06 12:36:19,41,6,NanyMilke
@tommcfly hum i think a McFly twitter profile will be cool ,2057370601,2009-06-06 12:52:44,59,11,Laisa31
@tommcfly YES !!  personal profiles and a group one xxx,2057477235,2009-06-06 13:04:40,55,10,ELJmcfly
"@tommcfly yay, David Archuleta is following now. Just to let you know! My two favorite people!  And I love the last name Fletcher. ",2057477799,2009-06-06 13:04:44,131,23,ctrueny
@tommcfly were you given packed lunches? now thats cute ,2057585934,2009-06-06 13:16:45,56,9,ktb_939
@tommcfly yeah! McFly should have a Twitter profile ,2057620598,2009-06-06 13:20:44,52,8,maari_7
@DebbieFletcher @tommcfly @dannymcfly @mcflyharry @dougiemcfly Good Night!  and dont foget - come to ISRAEL! xX,2057657743,2009-06-06 13:24:59,111,15,keren4562
"@tommcfly Yeeeeees, You should have a Mcfly twitter profile ",2057710376,2009-06-06 13:30:59,60,9,thaiisa
@tommcfly I think u should ,2057937787,2009-06-06 13:57:05,27,5,woodchuckpil
vote for @DavidArchie here as Mr. Twitter  Universe at http://bit.ly/tUOXB! He's already #2 to @tommcfly..let's make him #1! ,2058180758,2009-06-06 14:25:37,125,18,keiel
"@tommcfly i think a mcfly twitter account is not necessary cause we get enough mcfly info from u, doug&amp;dan. well, u mostly  thx for that",2058247713,2009-06-06 14:33:39,140,25,MasaTomc
"@tommcfly bahaha, yeah Archuleta is a  very sexy last name. But ur sexy. ",2058279390,2009-06-06 14:37:26,73,13,Monica2112
"@tommcfly Hope you enjoy Chile  Miss ya alot in Brazil, dude! Hope you come back soon. Luv ya Xx",2058280416,2009-06-06 14:37:33,96,19,raafa182
@tommcfly its crazy how they know exactly what time you'll be there :/ little scary. well have fun anyway ,2058282083,2009-06-06 14:37:45,106,19,suzieferry
@tommcfly aww you make it seem like youve got boring fans  please look at http://bit.ly/Krevb  tell me what u think,2058316453,2009-06-06 14:41:47,115,20,UniqueGuitarist
@tommcfly r u performing at Isle Of Wight on friday? x pl answer and i have no idea how the wight bit is spelt so like  x,2058316460,2009-06-06 14:41:47,121,27,Poynter_Jones_x
"@tommcfly well you haven't been in Sweden yet, we're crasy ",2058333156,2009-06-06 14:43:48,59,10,emeliss
"@tommcfly 	 hahahaha, wildest fans! good luck there in chile ",2058380875,2009-06-06 14:49:36,61,9,tatahjonesfletc
@tommcfly WELCOME TO CHILE TOM ! ,2058501048,2009-06-06 15:04:01,33,6,iamkaro
@tommcfly ok.. i can wait for u !! to come back!! ,2058585156,2009-06-06 15:13:52,50,11,lafer_15
@tommcfly Hello! Tom ,2058724375,2009-06-06 15:30:23,21,3,allehmartins
@tommcfly I wanna come back to that day and live it all over again!!!  Love you!!! Xx,2058758052,2009-06-06 15:34:17,85,17,EduardaSilveira
@tommcfly haha !! ACE !! Have a good time ,2058758457,2009-06-06 15:34:20,42,9,CharlieWard
@tommcfly hi tom  do you know that song  Would I Lie To You of Charles &amp; Eddie ? and did you love it ^^?,2058810337,2009-06-06 15:40:21,108,24,vik18
@tommcfly yes have a mcfly twitter profile! ,2058845139,2009-06-06 15:44:32,44,7,superrrwomennn
@tommcfly glad you made it there safely  only just though by the sounds of it!,2058846508,2009-06-06 15:44:42,78,15,madz_xo
"@tommcfly no listen this girl, mcfly is very good, and jonas brothers can't be better than mcfly ! ",2058878225,2009-06-06 15:48:34,99,18,ligiagalvao
"@tommcfly hey dude, i want you have more and more wonderful things in your life and be happy, have God and much life for you, i love ya ",2058914085,2009-06-06 15:52:46,136,28,fillipy
@tommcfly come to sweeeeden  xxxxx,2058945948,2009-06-06 15:56:38,34,5,jjennymaria
@tommcfly your name is cool... It reminds me of my favourite movie! hahah anyways if you don't like you can change it to Tom Rodriguez  xD,2058997846,2009-06-06 16:02:39,138,26,ViviRodriguezT
@tommcfly http://twitpic.com/2y9c6 - greatest ,2059016239,2009-06-06 16:04:52,46,4,gabyholland
@tommcfly wildest fans? hahaha and brazilians are the most people in love for you ,2059034087,2009-06-06 16:06:57,82,14,dianasenra
@tommcfly glad to know that we're not the craziest..iwas afraid that you weren't coming back because of the first time you came to brasil ,2059049552,2009-06-06 16:08:47,138,24,Miletch2
@tommcfly Owwwnnnn *.* So cute! ,2059064620,2009-06-06 16:10:33,32,5,fabiana_fb
"@tommcfly Tom, your amazing  hope your okay ",2059065706,2009-06-06 16:10:40,44,7,BeccaGloom
@tommcfly  Manchester are the best fans!!!  and we have the best city and the best venue!!!!! ,2059065781,2009-06-06 16:10:41,94,16,sarahchambers19
